,0.0,0.027777777777777776,0.05555555555555555,0.08333333333333333,0.1111111111111111,0.1388888888888889,0.16666666666666666,0.19444444444444442,0.2222222222222222,0.25
0.0,3.552713678800501e-15,-4.105909023457588,-4.480212713256493,-4.481504638645991,-4.488200772611329,-4.490893812951156,-4.49954627812715,-4.4916069368035805,-4.489308998904563,-4.4922513338570695
0.027777777777777776,-1.103826532669606,-5.237176923932363,-5.566136647765237,-5.595487791277323,-5.569950929917249,-5.594507204637783,-5.577274271254286,-5.613521878293509,-5.569802527083706,-5.578021649322668
0.05555555555555555,-1.8927153029506343,-5.982564608079538,-6.349129375408971,-6.3531482041818546,-6.370636334541364,-6.3649316320421,-6.348679007806996,-6.363435347364465,-6.366809877267705,-6.352683026026991
0.08333333333333333,-2.474356568999287,-6.5860491283208145,-6.946079629273619,-6.982633571621137,-6.958792238775044,-6.95760053421665,-6.945973951807987,-6.953022459209071,-6.931389843289765,-6.9653251503405125
0.1111111111111111,-2.929639095613229,-7.061143257316083,-7.421647533849777,-7.436146857586876,-7.440289434342922,-7.428009049360338,-7.4175338585610655,-7.42895789284874,-7.416976941361839,-7.40941758157692
0.1388888888888889,-3.2942730840414436,-7.417443133654868,-7.763188886126797,-7.797400228678794,-7.808615897479172,-7.801879801196997,-7.819981264205672,-7.802301116649736,-7.816979282698302,-7.799311686066177
0.16666666666666666,-3.6052767349776786,-7.731752247585912,-8.070842954264627,-8.087918273349384,-8.081697239533534,-8.101028216537808,-8.08877305286264,-8.096994711828412,-8.081630948031936,-8.086843120854951
0.19444444444444442,-3.839626832791331,-7.965766854140873,-8.333676292451383,-8.332683440179776,-8.327279537082802,-8.341469307946639,-8.326099204729715,-8.324699416292905,-8.340643879236833,-8.32603914715854
0.2222222222222222,-4.026170996109705,-8.171359842006611,-8.507417804659667,-8.511628187286517,-8.52429689896918,-8.510904261306383,-8.512182610202938,-8.519184906461625,-8.520273378616096,-8.52157909545505
0.25,-4.157047367721718,-8.28578446417181,-8.64137756496255,-8.63986686480479,-8.65993596183841,-8.657896327682995,-8.650884831257944,-8.65950734947363,-8.641847018235712,-8.65891835335562
